,c6643,c6947
2017-06-28 20:30:00,82.23584289550782,86.00597534179687
2017-06-28 20:35:00,81.52298583984376,85.60181732177735
2017-06-28 20:40:00,82.10569763183594,85.83484191894532
2017-06-28 20:45:00,82.1760269165039,85.9395248413086
2017-06-28 20:50:00,82.24366149902343,86.2455078125
2017-06-28 20:55:00,80.98787384033203,85.13025665283203
2017-06-28 21:00:00,81.19220733642578,84.84591979980469
2017-06-28 21:05:00,82.26592712402343,86.35724334716797
2017-06-28 21:10:00,82.20144805908203,86.46072082519531
2017-06-28 21:15:00,81.73625335693359,85.62309112548829
2017-06-28 21:20:00,82.17656097412109,86.02787170410156
2017-06-28 21:25:00,82.75784606933594,86.75863494873047
2017-06-28 21:30:00,81.65773162841796,85.3045150756836
2017-06-28 21:35:00,82.06190032958985,85.83646240234376
2017-06-28 21:40:00,82.07609710693359,86.15088958740235
2017-06-28 21:45:00,81.87091827392578,86.01538696289063
2017-06-28 21:50:00,82.5758071899414,86.42586364746094
2017-06-28 21:55:00,81.54334869384766,84.94501647949218
2017-06-28 22:00:00,81.04336547851562,84.94548950195312
2017-06-28 22:05:00,81.722705078125,85.83096618652344
2017-06-28 22:10:00,82.18401641845703,86.13896179199219
2017-06-28 22:15:00,80.95552825927734,84.98236083984375
2017-06-28 22:20:00,81.30552825927734,85.44383544921875
2017-06-28 22:25:00,82.01914978027344,86.02056884765625
2017-06-28 22:30:00,81.30592346191406,85.70566253662109
2017-06-28 22:35:00,81.4509994506836,85.41109161376953
2017-06-28 22:40:00,81.93159637451171,86.06514892578124
2017-06-28 22:45:00,81.51303253173828,85.66890563964844
2017-06-28 22:50:00,81.62317810058593,85.9803237915039
2017-06-28 22:55:00,82.23193969726563,86.29627380371093
2017-06-28 23:00:00,81.18314819335937,85.30158843994141
2017-06-28 23:05:00,82.1637451171875,86.28481903076172
2017-06-28 23:10:00,82.07238006591797,86.38654022216797
2017-06-28 23:15:00,80.85211639404297,85.16898803710937
2017-06-28 23:20:00,81.47787017822266,85.43692779541016
2017-06-28 23:25:00,81.96288452148437,85.80595245361329
2017-06-28 23:30:00,81.5812759399414,85.6601577758789
2017-06-28 23:35:00,81.01595458984374,85.41366882324219
2017-06-28 23:40:00,81.48329162597656,85.7638442993164
2017-06-28 23:45:00,80.44478149414063,84.46851043701172
2017-06-28 23:50:00,80.54751586914062,84.61734161376953
2017-06-28 23:55:00,80.23541717529297,84.55609741210938
2017-06-29 00:00:00,80.68816223144532,84.98499755859375
2017-06-29 00:05:00,81.58899688720703,85.62013244628906
2017-06-29 00:10:00,80.92843475341797,85.1470947265625
2017-06-29 00:15:00,80.28748779296875,84.4321075439453
2017-06-29 00:20:00,81.036962890625,85.65145874023438
2017-06-29 00:25:00,81.30394287109375,85.78466491699218
2017-06-29 00:30:00,80.94281768798828,85.33056335449218
2017-06-29 00:35:00,81.52418975830078,85.70096893310547
2017-06-29 00:40:00,81.90845336914063,86.13583679199219
2017-06-29 00:45:00,81.19143829345703,85.46874694824218
2017-06-29 00:50:00,81.76841430664062,86.07212982177734
2017-06-29 00:55:00,81.05112152099609,85.25723114013672
2017-06-29 01:00:00,80.66129913330079,84.91873016357422
2017-06-29 01:05:00,81.71573486328126,85.6762680053711
2017-06-29 01:10:00,81.57097930908203,85.67198486328125
2017-06-29 01:15:00,80.74925842285157,85.3202133178711
2017-06-29 01:20:00,82.00651702880859,86.15667419433593
2017-06-29 01:25:00,81.97903594970703,86.3374038696289
2017-06-29 01:30:00,81.79983673095703,85.59535675048828
2017-06-29 01:35:00,81.62691345214844,85.25255126953125
2017-06-29 01:40:00,81.63412017822266,85.9199234008789
2017-06-29 01:45:00,81.31544342041016,85.65725555419922
2017-06-29 01:50:00,81.87861633300781,85.82396545410157
2017-06-29 01:55:00,81.66888122558593,85.84694976806641
2017-06-29 02:00:00,80.60782012939453,85.07996520996093
2017-06-29 02:05:00,81.79655609130859,85.90691833496093
2017-06-29 02:10:00,81.86050567626953,85.79588928222657
2017-06-29 02:15:00,81.04775695800781,85.30621795654297
2017-06-29 02:20:00,81.6594955444336,85.7992919921875
2017-06-29 02:25:00,81.88296813964844,86.36147003173828
2017-06-29 02:30:00,81.607470703125,85.75113525390626
2017-06-29 02:35:00,81.220458984375,85.10565795898438
2017-06-29 02:40:00,81.96973419189453,85.96058959960938
2017-06-29 02:45:00,80.69093627929688,85.05096740722657
2017-06-29 02:50:00,81.47811431884766,85.96344146728515
2017-06-29 02:55:00,81.33448486328125,85.5894790649414
