,c6913,c6631,c6630,c6628,c7124,c7120,c7119,c7121,c7122,c7123,c7116
2017-07-14 23:35:00,89.33545227050782,78.54977054595948,84.41091537475586,80.62623710632325,85.77799758911132,89.32507400512695,88.18677825927735,87.72366333007812,76.075972366333,83.37612724304199,83.4200828552246
2017-07-14 23:40:00,98.72515563964843,98.88863525390624,98.75016174316406,98.9774383544922,98.98343353271484,98.57249145507812,98.8327133178711,98.59532928466797,98.91919708251953,98.69026031494141,98.63744659423828
2017-07-14 23:45:00,98.74787750244141,98.90671234130859,98.7255126953125,98.96319580078125,98.98766021728515,98.5379852294922,98.81815338134766,98.60852813720703,98.86654205322266,98.65113983154296,98.55576629638672
2017-07-14 23:50:00,98.72637634277343,98.88929290771485,98.75430755615234,98.96641387939454,98.99096069335937,98.5752456665039,98.83592987060547,98.58808135986328,98.90623474121094,98.67291107177735,98.5948486328125
2017-07-14 23:55:00,98.74031982421874,98.91935424804687,98.74973754882812,98.97205200195313,98.98079986572266,98.5515151977539,98.82706451416016,98.62476959228516,98.88236694335937,98.65898284912109,98.57728118896485
2017-07-15 00:00:00,98.72530364990234,98.88195495605468,98.73619842529297,98.98706512451172,98.99853515625,98.56843414306641,98.83483276367187,98.57004852294922,98.90115509033203,98.69477996826171,98.56609649658203
2017-07-15 00:05:00,98.72281341552734,98.91589965820313,98.74563903808594,98.95993347167969,98.97633056640625,98.54064178466797,98.80731353759765,98.62283630371094,98.88714294433593,98.6403305053711,98.57367095947265
2017-07-15 00:10:00,98.7223403930664,98.90597229003906,98.73440246582031,98.97944641113281,98.99430847167969,98.55792083740235,98.8315185546875,98.58310546875,98.90181884765624,98.72295532226562,98.54198608398437
2017-07-15 00:15:00,98.74467163085937,98.88987884521484,98.74720916748046,98.94646911621093,98.98371734619141,98.54911651611329,98.8125213623047,98.6085189819336,98.8829132080078,98.67705078125,98.58793334960937
2017-07-15 00:20:00,98.73732299804688,98.91441802978515,98.71189575195312,99.01006317138672,99.00004577636719,98.55344085693359,98.83117980957032,98.58893127441407,98.90512390136719,98.67030792236328,98.57295684814453
2017-07-15 00:25:00,98.71777801513672,98.89810791015626,98.75059204101562,98.9865219116211,98.97820281982422,98.55262603759766,98.81978454589844,98.59894409179688,98.9267807006836,98.66253662109375,98.58667602539063
2017-07-15 00:30:00,98.72929992675782,98.89664154052734,98.73896636962891,98.9609161376953,98.97633819580078,98.55175323486328,98.82066955566407,98.61060485839843,98.87598114013672,98.66229705810547,98.5285430908203
2017-07-15 00:35:00,98.71694488525391,98.89595489501953,98.74485931396484,98.98252868652344,98.98771820068359,98.57557678222656,98.84428100585937,98.60490264892579,98.90433349609376,98.67938842773438,98.58509826660156
2017-07-15 00:40:00,98.72776947021484,98.9189956665039,98.75879821777343,98.96604919433594,98.97609100341796,98.54685668945312,98.80968475341797,98.61946716308594,98.87960510253906,98.64885711669922,98.56452178955078
2017-07-15 00:45:00,98.73712158203125,98.89009704589844,98.73788146972656,98.9882598876953,98.98395080566407,98.56632080078126,98.85999145507813,98.57894439697266,98.88270111083985,98.68013305664063,98.55393524169922
2017-07-15 00:50:00,98.73291931152343,98.90307312011718,98.75111846923828,98.92361450195312,98.97357177734375,98.546533203125,98.80725555419922,98.62477416992188,98.88954467773438,98.64693450927734,98.57878875732422
2017-07-15 00:55:00,98.73308410644532,98.90550384521484,98.72750244140624,98.9820343017578,99.0147216796875,98.57322692871094,98.83840942382812,98.58864135742188,98.90746154785157,98.67118225097656,98.55457916259766
2017-07-15 01:00:00,98.71756744384766,98.90396270751953,98.7362060546875,98.9810302734375,98.95944519042969,98.51883239746094,98.809716796875,98.60958557128906,98.88104553222657,98.66351318359375,98.57330474853515
